task_id,family,route,signature_lane,primary_category,transformations,estimated_complexity,grid_size_changed,current_cost,current_points,strict_cost,gain_to_600,gain_to_250,teacher_gain_vs_strict,compiler_lane,compiler_priority_score,next_action,lowering_bias,risk_note
139,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,4,False,3630,16.803012072741105,3630,1.8000582720427474,2.6755270093966494,0.0,LOCAL_PREDICATE_FILL_COMPILER,16.802224581672093,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
323,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Object Detection | Shifting | Translation,7,False,4533,16.58086074905915,4533,2.0222095957247035,2.8976783330786056,0.0,LOCAL_PREDICATE_FILL_COMPILER,16.63513252376383,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
262,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Sorting,4,False,3770,16.765169719557946,3770,1.837900625225906,2.713369362579808,0.37851070903546713,COLOR_ROLE_COMPILER,16.597044764324245,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
291,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Object Detection | Sorting,6,True,4327,16.627370259775116,4327,1.9757000850087358,2.851168822362638,0.0,CROP_SHAPE_COMPILER,16.356075459468023,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
115,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Sorting,6,True,4119,16.67663430556392,4122,1.9271641062342582,2.8026328435881602,0.0,CROP_SHAPE_COMPILER,16.064859586821157,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
123,crop_resize,crop_or_resize,,Spatial_and_Geometric,Color Mapping | Cropping | Filling Regions | Tiling,6,True,4104,16.680282613149394,4104,1.9227877316344575,2.7982564689883596,0.0,CROP_SHAPE_COMPILER,16.038601339222353,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
136,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Translation,5,False,4837,16.515950027177016,4837,2.0871203176068356,2.9625890549607377,0.0,OBJECT_MOVE_COMPILER,16.024596855056622,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
316,crop_resize,crop_or_resize,,Object_Based,Cropping | Object Detection | Sorting,6,True,3903,16.730499232819383,3903,1.8725711119644686,2.7480398493183706,0.0,CROP_SHAPE_COMPILER,15.73730162120242,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
104,crop_resize,crop_or_resize,,Spatial_and_Geometric,Color Mapping | Cropping | Filling Regions | Object Detection | Tiling,5,True,3682,16.788788638206977,3682,1.8142817065768746,2.6897504439307767,0.0,CROP_SHAPE_COMPILER,15.387565188876856,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
381,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,5,False,3681,16.78906026662098,3681,1.8140100781628732,2.6894788155167753,0.0,LOCAL_PREDICATE_FILL_COMPILER,15.385935418392847,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
1,crop_resize,crop_or_resize,,Spatial_and_Geometric,Tiling,3,True,2843,17.047384888349,2843,1.5556854564348512,2.4311541937887533,0.0,CROP_SHAPE_COMPILER,15.335987688024716,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
47,point_to_line_pattern,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Object Detection | Shifting | Translation,7,False,3024,16.985664262700574,3024,1.6174060820832779,2.49287481943718,0.0,LOCAL_PREDICATE_FILL_COMPILER,14.206311441915275,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
227,crop_resize,crop_or_resize,,Object_Based,Collision Detection | Color Mapping | Gravity | Translation,7,False,2927,17.018266713308115,2927,1.5848036314757366,2.4602723688296386,0.0,CROP_SHAPE_COMPILER,14.010696738270028,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
32,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Gravity | Object Detection | Sorting,7,False,3405,16.86699978141639,3405,1.7360705633674627,2.6115393007213648,0.0,OBJECT_MOVE_COMPILER,13.918298329620384,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
344,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Collision Detection | Color Mapping | Object Detection,4,False,2510,17.17196196787417,2510,1.4311083769096804,2.3065771142635825,0.0,COLOR_ROLE_COMPILER,13.58852521087369,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
81,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Object Detection,2,False,2307,17.256296741826247,2307,1.3467736029576045,2.2222423403115066,0.0,COLOR_ROLE_COMPILER,13.082516567161235,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
389,line_grid_fill,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Object Detection | Sorting,4,False,1898,17.451444020830127,1898,1.1516263239537246,2.0270950613076266,0.0,LOCAL_PREDICATE_FILL_COMPILER,12.911632893137956,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
207,crop_resize,crop_or_resize,,Spatial_and_Geometric,Cropping,2,True,1875,17.463636061595487,1875,1.1394342831883648,2.014903020542267,0.0,CROP_SHAPE_COMPILER,12.838480648545797,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
83,crop_resize,crop_or_resize,,Spatial_and_Geometric,Symmetry Completion | Tiling,4,True,1800,17.504458056115745,1800,1.0986122886681073,1.9740810260220094,0.0,CROP_SHAPE_COMPILER,12.593548681424252,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
142,crop_resize,crop_or_resize,,Pattern_Recognition,Reflection | Symmetry Completion,3,True,1800,17.504458056115745,1800,1.0986122886681073,1.9740810260220094,0.0,CROP_SHAPE_COMPILER,12.593548681424252,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
152,crop_resize,crop_or_resize,,Pattern_Recognition,Reflection | Symmetry Completion | Tiling,3,True,1800,17.504458056115745,1800,1.0986122886681073,1.9740810260220094,0.0,CROP_SHAPE_COMPILER,12.593548681424252,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
194,crop_resize,crop_or_resize,,Spatial_and_Geometric,Reflection | Symmetry Completion | Tiling,4,True,1800,17.504458056115745,1800,1.0986122886681073,1.9740810260220094,0.0,CROP_SHAPE_COMPILER,12.593548681424252,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
211,crop_resize,crop_or_resize,,Spatial_and_Geometric,Tiling,2,True,1800,17.504458056115745,1800,1.0986122886681073,1.9740810260220094,0.0,CROP_SHAPE_COMPILER,12.593548681424252,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
214,region_partition_fill,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Shifting | Translation,4,False,1800,17.504458056115745,1800,1.0986122886681073,1.9740810260220094,0.0,LOCAL_PREDICATE_FILL_COMPILER,12.593548681424252,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
223,crop_resize,crop_or_resize,,Spatial_and_Geometric,Magnification | Tiling,4,True,1800,17.504458056115745,1800,1.0986122886681073,1.9740810260220094,0.0,CROP_SHAPE_COMPILER,12.593548681424252,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
307,crop_resize,crop_or_resize,,Spatial_and_Geometric,Magnification,2,True,1800,17.504458056115745,1800,1.0986122886681073,1.9740810260220094,0.0,CROP_SHAPE_COMPILER,12.593548681424252,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
146,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Object Detection | Sorting,6,True,2256,17.27865138738205,2256,1.3244189574018002,2.1998876947557022,0.0,CROP_SHAPE_COMPILER,12.44838869382641,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
38,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Filling Regions | Object Detection,7,True,2193,17.306974251582112,2193,1.29609609320174,2.171564830555642,0.0,CROP_SHAPE_COMPILER,12.278451508626048,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
386,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Filling Regions | Object Detection | Sorting,7,True,2183,17.311544643450056,2183,1.2915257013337964,2.1669944386876985,0.0,CROP_SHAPE_COMPILER,12.251029157418387,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
395,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Object Detection | Sorting,4,False,1667,17.581219117249205,1667,1.021851227534647,1.897319964888549,0.0,CROP_SHAPE_COMPILER,12.13298231462349,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
122,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Gravity | Object Detection | Shifting,5,False,2510,17.17196196787417,2510,1.4311083769096804,2.3065771142635825,0.0,OBJECT_MOVE_COMPILER,12.08852521087369,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
399,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,7,True,1839,17.48302277539568,1839,1.1200475693881735,1.9955163067420756,0.0,CROP_SHAPE_COMPILER,11.22216036574465,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
299,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Shifting | Translation,5,False,1790,17.5100291011652,1790,1.0930412436186536,1.9685099809725557,0.0,LOCAL_PREDICATE_FILL_COMPILER,11.06012241112753,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
6,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Object Detection | Sorting,6,True,1631,17.603051397378987,1631,1.0000189474048646,1.8754876847587667,0.0,CROP_SHAPE_COMPILER,10.501988633844796,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
347,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Object Detection | Sorting,6,True,1607,17.61787563426249,1607,0.9851947105213625,1.8606634478752646,0.0,CROP_SHAPE_COMPILER,10.413043212543784,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
229,line_grid_fill,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Sorting,3,False,1409,17.74936448810132,1409,0.8537058566825309,1.729174594036433,0.0,COLOR_ROLE_COMPILER,10.124110089510793,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
108,crop_resize,crop_or_resize,,Object_Based,Filling Regions | Magnification | Object Detection | Sorting,8,True,1800,17.504458056115745,1800,1.0986122886681073,1.9740810260220094,0.0,CROP_SHAPE_COMPILER,10.093548681424252,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
106,crop_resize,crop_or_resize,,Pattern_Recognition,Reflection | Symmetry Completion | Tiling,4,True,1164,17.940382371708615,1164,0.6626879730752364,1.5381567104291385,0.0,CROP_SHAPE_COMPILER,9.978002787867027,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
267,color_map,sparse_edit_or_object_completion,,Color_and_Logical,Color Swapping | Object Detection,2,False,1207,17.904106778902467,1255,0.7379611963497368,1.6134299337036389,0.0,COLOR_ROLE_COMPILER,9.429642127514029,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
235,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Object Detection | Sorting,6,True,1338,17.801068759311825,1338,0.802001585472027,1.6774703228259291,0.0,CROP_SHAPE_COMPILER,9.31388446224777,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
52,line_grid_fill,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Sorting,4,False,1228,17.886857891292912,1228,0.7162124534909395,1.5916811908448416,0.0,COLOR_ROLE_COMPILER,9.299149670361246,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
72,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Filling Regions | Gravity | Object Detection,7,False,1309,17.8229812340901,1309,0.7800891106937513,1.6555578480476534,0.0,CROP_SHAPE_COMPILER,9.182409613578116,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
181,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Gravity | Object Detection | Translation,4,False,1194,17.91493570604745,1194,0.6881346387364005,1.5636033760903025,0.0,OBJECT_MOVE_COMPILER,9.130682781834011,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
114,crop_resize,crop_or_resize,,Spatial_and_Geometric,Color Mapping | Filling Regions | Magnification | Tiling,5,True,1250,17.869101169703654,1254,0.7371640659767174,1.6126328033306194,0.0,CROP_SHAPE_COMPILER,8.924859345275912,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
98,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,4,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,LOCAL_PREDICATE_FILL_COMPILER,8.500964615184088,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
171,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions,3,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,LOCAL_PREDICATE_FILL_COMPILER,8.500964615184088,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
294,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,4,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,LOCAL_PREDICATE_FILL_COMPILER,8.500964615184088,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
127,region_partition_fill,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Filling Regions | Object Detection | Sorting,4,False,900,18.197605236675688,900,0.4054651081081637,1.2809338454620658,0.0,LOCAL_PREDICATE_FILL_COMPILER,8.43466559806459,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
339,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,4,True,884,18.215542937362358,884,0.3875274074214943,1.2629961447753963,0.0,CROP_SHAPE_COMPILER,8.327039393944574,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
150,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Spatial_and_Geometric,Rotation,2,False,1014,18.078341815848873,1014,0.524728528934979,1.400197266288881,0.0,GENERAL_DSL_SYNTHESIS,8.150246123025482,profile examples and synthesize nonlookup rule,bounded DSL/DAG search with cost-aware lowering guardrails,unknown: route after feature profiling
155,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Spatial_and_Geometric,Reflection,2,False,1014,18.078341815848873,1014,0.524728528934979,1.400197266288881,0.0,SYMMETRY_LINE_COMPILER,8.150246123025482,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
257,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Filling Regions | Object Detection | Sorting,6,True,1077,18.01806532284361,1077,0.5850050219402405,1.4604737592941426,0.0,CROP_SHAPE_COMPILER,8.011905081057051,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
111,crop_resize,crop_or_resize,,Object_Based,Cropping | Object Detection,4,True,797,18.319145321209785,797,0.2839250235740671,1.1593937609279692,0.0,CROP_SHAPE_COMPILER,7.705425090860011,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
73,line_grid_fill,sparse_edit_or_object_completion,,Object_Based,Color Swapping | Gravity | Object Detection,4,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,OBJECT_MOVE_COMPILER,7.500964615184088,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
147,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Object Detection | Sorting,3,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,COLOR_ROLE_COMPILER,7.500964615184088,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
266,point_to_line_pattern,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Translation,4,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,OBJECT_MOVE_COMPILER,7.500964615184088,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
272,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Outlier Detection,4,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,COLOR_ROLE_COMPILER,7.500964615184088,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
331,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Translation,4,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,OBJECT_MOVE_COMPILER,7.500964615184088,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
26,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,4,True,724,18.415208607614282,738,0.2070141693843226,1.0824829067382247,0.0,CROP_SHAPE_COMPILER,7.243959965721544,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
95,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Translation,5,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,LOCAL_PREDICATE_FILL_COMPILER,7.000964615184088,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
120,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Shape Matching,5,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,LOCAL_PREDICATE_FILL_COMPILER,7.000964615184088,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
151,line_grid_fill,sparse_edit_or_object_completion,,Pattern_Recognition,Collision Detection | Color Mapping | Filling Regions | Object Detection,6,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,LOCAL_PREDICATE_FILL_COMPILER,7.000964615184088,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
283,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Object Detection | Shape Matching,6,False,910,18.186555400489105,910,0.41651494429474667,1.2919836816486487,0.0,LOCAL_PREDICATE_FILL_COMPILER,7.000964615184088,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
15,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity | Object Detection,7,False,900,18.197605236675688,900,0.4054651081081637,1.2809338454620658,0.0,LOCAL_PREDICATE_FILL_COMPILER,6.934665598064591,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
220,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Translation,5,False,900,18.197605236675688,900,0.4054651081081637,1.2809338454620658,0.0,LOCAL_PREDICATE_FILL_COMPILER,6.934665598064591,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
282,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,7,False,900,18.197605236675688,900,0.4054651081081637,1.2809338454620658,0.0,LOCAL_PREDICATE_FILL_COMPILER,6.934665598064591,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
317,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Tiling,6,False,900,18.197605236675688,900,0.4054651081081637,1.2809338454620658,0.0,LOCAL_PREDICATE_FILL_COMPILER,6.934665598064591,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
129,point_to_line_pattern,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Outlier Detection,3,False,807,18.306676331730053,807,0.2963940130537992,1.1718627504077013,0.0,COLOR_ROLE_COMPILER,6.7802390277384035,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
