task_id,rule_family,fit_status,validation_status,passed,failed,current_cost,expected_cost_upper_bound,projected_gain,priority,proof,lowering_plan,leakage_risk,private_risk
248,color_map,skipped,not_run,0,0,2938,,,,no nontrivial consistent color map,,low: train-only fit,unknown
248,constant_output,skipped,not_run,0,0,2938,,,,train outputs differ,,low: train-only fit,unknown
248,fixed_crop_color_map,skipped,not_run,0,0,2938,,,,no crop/color map fits train example,,low: train-only fit,unknown
248,fixed_sparse_edit,fit,fail:1_pass_1_fail,1,1,2938,2700,0.000000,0.000000,fixed_cells=15; validation=train1: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
248,global_transform_color_map,skipped,not_run,0,0,2938,,,,no transform+color map fits train,,low: train-only fit,unknown
250,bbox_crop_color_map,skipped,not_run,0,0,8969,,,,no bbox crop fits train,,low: train-only fit,unknown
250,color_map,skipped,not_run,0,0,8969,,,,no nontrivial consistent color map,,low: train-only fit,unknown
250,constant_output,skipped,not_run,0,0,8969,,,,train outputs differ,,low: train-only fit,unknown
250,fixed_crop_color_map,skipped,not_run,0,0,8969,,,,no crop/color map fits train example,,low: train-only fit,unknown
250,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,8969,2640,0.000000,0.000000,fixed_cells=14; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
250,global_transform_color_map,skipped,not_run,0,0,8969,,,,no transform+color map fits train,,low: train-only fit,unknown
251,bbox_crop_color_map,skipped,not_run,0,0,10875,,,,no bbox crop fits train,,low: train-only fit,unknown
251,color_map,skipped,not_run,0,0,10875,,,,no nontrivial consistent color map,,low: train-only fit,unknown
251,constant_output,skipped,not_run,0,0,10875,,,,train outputs differ,,low: train-only fit,unknown
251,fixed_crop_color_map,skipped,not_run,0,0,10875,,,,no crop/color map fits train example,,low: train-only fit,unknown
251,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,10875,3720,0.000000,0.000000,fixed_cells=32; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
251,global_transform_color_map,skipped,not_run,0,0,10875,,,,no transform+color map fits train,,low: train-only fit,unknown
252,bbox_crop_color_map,skipped,not_run,0,0,9531,,,,no bbox crop fits train,,low: train-only fit,unknown
252,color_map,skipped,not_run,0,0,9531,,,,no nontrivial consistent color map,,low: train-only fit,unknown
252,constant_output,skipped,not_run,0,0,9531,,,,train outputs differ,,low: train-only fit,unknown
252,fixed_crop_color_map,skipped,not_run,0,0,9531,,,,no crop/color map fits train example,,low: train-only fit,unknown
252,fixed_sparse_edit,fit,fail:1_pass_1_fail,1,1,9531,2220,0.000000,0.000000,fixed_cells=7; validation=train1: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
252,global_transform_color_map,skipped,not_run,0,0,9531,,,,no transform+color map fits train,,low: train-only fit,unknown
253,bbox_crop_color_map,skipped,not_run,0,0,14444,,,,no bbox crop fits train,,low: train-only fit,unknown
253,color_map,skipped,not_run,0,0,14444,,,,no nontrivial consistent color map,,low: train-only fit,unknown
253,constant_output,skipped,not_run,0,0,14444,,,,train outputs differ,,low: train-only fit,unknown
253,fixed_crop_color_map,skipped,not_run,0,0,14444,,,,no crop/color map fits train example,,low: train-only fit,unknown
253,fixed_sparse_edit,skipped,not_run,0,0,14444,,,,shape mismatch,,low: train-only fit,unknown
253,global_transform_color_map,skipped,not_run,0,0,14444,,,,no transform+color map fits train,,low: train-only fit,unknown
256,bbox_crop_color_map,skipped,not_run,0,0,19067,,,,no bbox crop fits train,,low: train-only fit,unknown
256,color_map,skipped,not_run,0,0,19067,,,,no nontrivial consistent color map,,low: train-only fit,unknown
256,constant_output,skipped,not_run,0,0,19067,,,,train outputs differ,,low: train-only fit,unknown
256,fixed_crop_color_map,skipped,not_run,0,0,19067,,,,no crop/color map fits train example,,low: train-only fit,unknown
256,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,19067,3060,0.000000,0.000000,fixed_cells=21; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
256,global_transform_color_map,skipped,not_run,0,0,19067,,,,no transform+color map fits train,,low: train-only fit,unknown
262,bbox_crop_color_map,skipped,not_run,0,0,2582,,,,no bbox crop fits train,,low: train-only fit,unknown
262,color_map,skipped,not_run,0,0,2582,,,,no nontrivial consistent color map,,low: train-only fit,unknown
262,constant_output,skipped,not_run,0,0,2582,,,,train outputs differ,,low: train-only fit,unknown
262,fixed_crop_color_map,skipped,not_run,0,0,2582,,,,no crop/color map fits train example,,low: train-only fit,unknown
262,fixed_sparse_edit,skipped,not_run,0,0,2582,,,,edit conflict,,low: train-only fit,unknown
262,global_transform_color_map,skipped,not_run,0,0,2582,,,,no transform+color map fits train,,low: train-only fit,unknown
264,bbox_crop_color_map,skipped,not_run,0,0,25739,,,,no bbox crop fits train,,low: train-only fit,unknown
264,color_map,skipped,not_run,0,0,25739,,,,no nontrivial consistent color map,,low: train-only fit,unknown
264,constant_output,skipped,not_run,0,0,25739,,,,train outputs differ,,low: train-only fit,unknown
264,fixed_crop_color_map,skipped,not_run,0,0,25739,,,,no crop/color map fits train example,,low: train-only fit,unknown
264,fixed_sparse_edit,skipped,not_run,0,0,25739,,,,shape mismatch,,low: train-only fit,unknown
264,global_transform_color_map,skipped,not_run,0,0,25739,,,,no transform+color map fits train,,low: train-only fit,unknown
265,bbox_crop_color_map,skipped,not_run,0,0,12187,,,,no bbox crop fits train,,low: train-only fit,unknown
265,color_map,skipped,not_run,0,0,12187,,,,no nontrivial consistent color map,,low: train-only fit,unknown
265,constant_output,skipped,not_run,0,0,12187,,,,train outputs differ,,low: train-only fit,unknown
265,fixed_crop_color_map,skipped,not_run,0,0,12187,,,,no crop/color map fits train example,,low: train-only fit,unknown
265,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,12187,5520,0.000000,0.000000,fixed_cells=62; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
265,global_transform_color_map,skipped,not_run,0,0,12187,,,,no transform+color map fits train,,low: train-only fit,unknown
270,bbox_crop_color_map,skipped,not_run,0,0,9819,,,,no bbox crop fits train,,low: train-only fit,unknown
270,color_map,skipped,not_run,0,0,9819,,,,no nontrivial consistent color map,,low: train-only fit,unknown
270,constant_output,skipped,not_run,0,0,9819,,,,train outputs differ,,low: train-only fit,unknown
270,fixed_crop_color_map,skipped,not_run,0,0,9819,,,,no crop/color map fits train example,,low: train-only fit,unknown
270,fixed_sparse_edit,skipped,not_run,0,0,9819,,,,edit conflict,,low: train-only fit,unknown
270,global_transform_color_map,skipped,not_run,0,0,9819,,,,no transform+color map fits train,,low: train-only fit,unknown
271,bbox_crop_color_map,skipped,not_run,0,0,12732,,,,no bbox crop fits train,,low: train-only fit,unknown
271,color_map,skipped,not_run,0,0,12732,,,,no nontrivial consistent color map,,low: train-only fit,unknown
271,constant_output,skipped,not_run,0,0,12732,,,,train outputs differ,,low: train-only fit,unknown
271,fixed_crop_color_map,skipped,not_run,0,0,12732,,,,no common crop/color map,,low: train-only fit,unknown
271,fixed_sparse_edit,skipped,not_run,0,0,12732,,,,shape mismatch,,low: train-only fit,unknown
271,global_transform_color_map,skipped,not_run,0,0,12732,,,,no transform+color map fits train,,low: train-only fit,unknown
275,bbox_crop_color_map,skipped,not_run,0,0,59811,,,,no bbox crop fits train,,low: train-only fit,unknown
275,color_map,skipped,not_run,0,0,59811,,,,no nontrivial consistent color map,,low: train-only fit,unknown
275,constant_output,skipped,not_run,0,0,59811,,,,train outputs differ,,low: train-only fit,unknown
275,fixed_crop_color_map,skipped,not_run,0,0,59811,,,,output larger than input,,low: train-only fit,unknown
275,fixed_sparse_edit,skipped,not_run,0,0,59811,,,,shape mismatch,,low: train-only fit,unknown
275,global_transform_color_map,skipped,not_run,0,0,59811,,,,no transform+color map fits train,,low: train-only fit,unknown
278,bbox_crop_color_map,skipped,not_run,0,0,27080,,,,no bbox crop fits train,,low: train-only fit,unknown
278,color_map,skipped,not_run,0,0,27080,,,,no nontrivial consistent color map,,low: train-only fit,unknown
278,constant_output,skipped,not_run,0,0,27080,,,,train outputs differ,,low: train-only fit,unknown
278,fixed_crop_color_map,skipped,not_run,0,0,27080,,,,no crop/color map fits train example,,low: train-only fit,unknown
278,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,27080,3420,0.000000,0.000000,fixed_cells=27; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
278,global_transform_color_map,skipped,not_run,0,0,27080,,,,no transform+color map fits train,,low: train-only fit,unknown
279,bbox_crop_color_map,skipped,not_run,0,0,20244,,,,no bbox crop fits train,,low: train-only fit,unknown
279,color_map,skipped,not_run,0,0,20244,,,,no nontrivial consistent color map,,low: train-only fit,unknown
279,constant_output,skipped,not_run,0,0,20244,,,,train outputs differ,,low: train-only fit,unknown
279,fixed_crop_color_map,skipped,not_run,0,0,20244,,,,no crop/color map fits train example,,low: train-only fit,unknown
279,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,20244,5640,0.000000,0.000000,fixed_cells=64; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
279,global_transform_color_map,skipped,not_run,0,0,20244,,,,no transform+color map fits train,,low: train-only fit,unknown
280,bbox_crop_color_map,skipped,not_run,0,0,70515,,,,no bbox crop fits train,,low: train-only fit,unknown
280,color_map,skipped,not_run,0,0,70515,,,,no nontrivial consistent color map,,low: train-only fit,unknown
280,constant_output,skipped,not_run,0,0,70515,,,,train outputs differ,,low: train-only fit,unknown
280,fixed_crop_color_map,skipped,not_run,0,0,70515,,,,no crop/color map fits train example,,low: train-only fit,unknown
280,fixed_sparse_edit,skipped,not_run,0,0,70515,,,,edit conflict,,low: train-only fit,unknown
280,global_transform_color_map,skipped,not_run,0,0,70515,,,,no transform+color map fits train,,low: train-only fit,unknown
281,bbox_crop_color_map,skipped,not_run,0,0,18843,,,,no bbox crop fits train,,low: train-only fit,unknown
281,color_map,skipped,not_run,0,0,18843,,,,no nontrivial consistent color map,,low: train-only fit,unknown
281,constant_output,skipped,not_run,0,0,18843,,,,train outputs differ,,low: train-only fit,unknown
281,fixed_crop_color_map,skipped,not_run,0,0,18843,,,,no crop/color map fits train example,,low: train-only fit,unknown
281,fixed_sparse_edit,skipped,not_run,0,0,18843,,,,edit conflict,,low: train-only fit,unknown
281,global_transform_color_map,skipped,not_run,0,0,18843,,,,no transform+color map fits train,,low: train-only fit,unknown
284,bbox_crop_color_map,skipped,not_run,0,0,13755,,,,no bbox crop fits train,,low: train-only fit,unknown
284,color_map,skipped,not_run,0,0,13755,,,,no nontrivial consistent color map,,low: train-only fit,unknown
284,constant_output,skipped,not_run,0,0,13755,,,,train outputs differ,,low: train-only fit,unknown
284,fixed_crop_color_map,skipped,not_run,0,0,13755,,,,no crop/color map fits train example,,low: train-only fit,unknown
284,fixed_sparse_edit,skipped,not_run,0,0,13755,,,,edit conflict,,low: train-only fit,unknown
284,global_transform_color_map,skipped,not_run,0,0,13755,,,,no transform+color map fits train,,low: train-only fit,unknown
285,bbox_crop_color_map,skipped,not_run,0,0,23067,,,,no bbox crop fits train,,low: train-only fit,unknown
285,color_map,skipped,not_run,0,0,23067,,,,no nontrivial consistent color map,,low: train-only fit,unknown
285,constant_output,skipped,not_run,0,0,23067,,,,train outputs differ,,low: train-only fit,unknown
285,fixed_crop_color_map,skipped,not_run,0,0,23067,,,,no crop/color map fits train example,,low: train-only fit,unknown
285,fixed_sparse_edit,skipped,not_run,0,0,23067,,,,edit conflict,,low: train-only fit,unknown
285,global_transform_color_map,skipped,not_run,0,0,23067,,,,no transform+color map fits train,,low: train-only fit,unknown
286,bbox_crop_color_map,skipped,not_run,0,0,110902,,,,no bbox crop fits train,,low: train-only fit,unknown
286,color_map,skipped,not_run,0,0,110902,,,,no nontrivial consistent color map,,low: train-only fit,unknown
286,constant_output,skipped,not_run,0,0,110902,,,,train outputs differ,,low: train-only fit,unknown
286,fixed_crop_color_map,skipped,not_run,0,0,110902,,,,no crop/color map fits train example,,low: train-only fit,unknown
286,fixed_sparse_edit,skipped,not_run,0,0,110902,,,,edit conflict,,low: train-only fit,unknown
286,global_transform_color_map,skipped,not_run,0,0,110902,,,,no transform+color map fits train,,low: train-only fit,unknown
287,bbox_crop_color_map,skipped,not_run,0,0,13779,,,,no bbox crop fits train,,low: train-only fit,unknown
287,color_map,skipped,not_run,0,0,13779,,,,no nontrivial consistent color map,,low: train-only fit,unknown
287,constant_output,skipped,not_run,0,0,13779,,,,train outputs differ,,low: train-only fit,unknown
287,fixed_crop_color_map,skipped,not_run,0,0,13779,,,,no crop/color map fits train example,,low: train-only fit,unknown
287,fixed_sparse_edit,skipped,not_run,0,0,13779,,,,edit conflict,,low: train-only fit,unknown
287,global_transform_color_map,skipped,not_run,0,0,13779,,,,no transform+color map fits train,,low: train-only fit,unknown
288,bbox_crop_color_map,skipped,not_run,0,0,6886,,,,no bbox crop fits train,,low: train-only fit,unknown
288,color_map,skipped,not_run,0,0,6886,,,,no nontrivial consistent color map,,low: train-only fit,unknown
288,constant_output,skipped,not_run,0,0,6886,,,,train outputs differ,,low: train-only fit,unknown
288,fixed_crop_color_map,skipped,not_run,0,0,6886,,,,no crop/color map fits train example,,low: train-only fit,unknown
288,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,6886,2520,0.000000,0.000000,fixed_cells=12; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
288,global_transform_color_map,skipped,not_run,0,0,6886,,,,no transform+color map fits train,,low: train-only fit,unknown
293,bbox_crop_color_map,skipped,not_run,0,0,4323,,,,no bbox crop fits train,,low: train-only fit,unknown
293,color_map,skipped,not_run,0,0,4323,,,,no nontrivial consistent color map,,low: train-only fit,unknown
293,constant_output,skipped,not_run,0,0,4323,,,,train outputs differ,,low: train-only fit,unknown
293,fixed_crop_color_map,skipped,not_run,0,0,4323,,,,no crop/color map fits train example,,low: train-only fit,unknown
293,fixed_sparse_edit,skipped,not_run,0,0,4323,,,,edit conflict,,low: train-only fit,unknown
293,global_transform_color_map,skipped,not_run,0,0,4323,,,,no transform+color map fits train,,low: train-only fit,unknown
300,bbox_crop_color_map,skipped,not_run,0,0,13323,,,,no bbox crop fits train,,low: train-only fit,unknown
300,color_map,skipped,not_run,0,0,13323,,,,no nontrivial consistent color map,,low: train-only fit,unknown
300,constant_output,skipped,not_run,0,0,13323,,,,train outputs differ,,low: train-only fit,unknown
300,fixed_crop_color_map,skipped,not_run,0,0,13323,,,,no common crop/color map,,low: train-only fit,unknown
300,fixed_sparse_edit,skipped,not_run,0,0,13323,,,,shape mismatch,,low: train-only fit,unknown
300,global_transform_color_map,skipped,not_run,0,0,13323,,,,no transform+color map fits train,,low: train-only fit,unknown
301,bbox_crop_color_map,skipped,not_run,0,0,24155,,,,no bbox crop fits train,,low: train-only fit,unknown
301,color_map,skipped,not_run,0,0,24155,,,,no nontrivial consistent color map,,low: train-only fit,unknown
301,constant_output,skipped,not_run,0,0,24155,,,,train outputs differ,,low: train-only fit,unknown
301,fixed_crop_color_map,skipped,not_run,0,0,24155,,,,no crop/color map fits train example,,low: train-only fit,unknown
301,fixed_sparse_edit,skipped,not_run,0,0,24155,,,,edit conflict,,low: train-only fit,unknown
301,global_transform_color_map,skipped,not_run,0,0,24155,,,,no transform+color map fits train,,low: train-only fit,unknown
302,bbox_crop_color_map,skipped,not_run,0,0,7483,,,,no bbox crop fits train,,low: train-only fit,unknown
302,color_map,skipped,not_run,0,0,7483,,,,no nontrivial consistent color map,,low: train-only fit,unknown
302,constant_output,skipped,not_run,0,0,7483,,,,train outputs differ,,low: train-only fit,unknown
302,fixed_crop_color_map,skipped,not_run,0,0,7483,,,,no crop/color map fits train example,,low: train-only fit,unknown
302,fixed_sparse_edit,skipped,not_run,0,0,7483,,,,edit conflict,,low: train-only fit,unknown
302,global_transform_color_map,skipped,not_run,0,0,7483,,,,no transform+color map fits train,,low: train-only fit,unknown
303,bbox_crop_color_map,skipped,not_run,0,0,52347,,,,no bbox crop fits train,,low: train-only fit,unknown
303,color_map,skipped,not_run,0,0,52347,,,,no nontrivial consistent color map,,low: train-only fit,unknown
303,constant_output,skipped,not_run,0,0,52347,,,,train outputs differ,,low: train-only fit,unknown
303,fixed_crop_color_map,skipped,not_run,0,0,52347,,,,no crop/color map fits train example,,low: train-only fit,unknown
303,fixed_sparse_edit,skipped,not_run,0,0,52347,,,,too many fixed edits: 93,,low: train-only fit,unknown
303,global_transform_color_map,skipped,not_run,0,0,52347,,,,no transform+color map fits train,,low: train-only fit,unknown
306,bbox_crop_color_map,skipped,not_run,0,0,32802,,,,no bbox crop fits train,,low: train-only fit,unknown
306,color_map,skipped,not_run,0,0,32802,,,,no nontrivial consistent color map,,low: train-only fit,unknown
306,constant_output,skipped,not_run,0,0,32802,,,,train outputs differ,,low: train-only fit,unknown
306,fixed_crop_color_map,skipped,not_run,0,0,32802,,,,no crop/color map fits train example,,low: train-only fit,unknown
306,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,32802,4200,0.000000,0.000000,fixed_cells=40; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
306,global_transform_color_map,skipped,not_run,0,0,32802,,,,no transform+color map fits train,,low: train-only fit,unknown
308,bbox_crop_color_map,skipped,not_run,0,0,21187,,,,no bbox crop fits train,,low: train-only fit,unknown
308,color_map,skipped,not_run,0,0,21187,,,,no nontrivial consistent color map,,low: train-only fit,unknown
308,constant_output,skipped,not_run,0,0,21187,,,,train outputs differ,,low: train-only fit,unknown
308,fixed_crop_color_map,skipped,not_run,0,0,21187,,,,no crop/color map fits train example,,low: train-only fit,unknown
308,fixed_sparse_edit,skipped,not_run,0,0,21187,,,,shape mismatch,,low: train-only fit,unknown
308,global_transform_color_map,skipped,not_run,0,0,21187,,,,no transform+color map fits train,,low: train-only fit,unknown
310,bbox_crop_color_map,skipped,not_run,0,0,23395,,,,no bbox crop fits train,,low: train-only fit,unknown
310,color_map,skipped,not_run,0,0,23395,,,,no nontrivial consistent color map,,low: train-only fit,unknown
310,constant_output,skipped,not_run,0,0,23395,,,,train outputs differ,,low: train-only fit,unknown
310,fixed_crop_color_map,skipped,not_run,0,0,23395,,,,no common crop/color map,,low: train-only fit,unknown
310,fixed_sparse_edit,skipped,not_run,0,0,23395,,,,shape mismatch,,low: train-only fit,unknown
310,global_transform_color_map,skipped,not_run,0,0,23395,,,,no transform+color map fits train,,low: train-only fit,unknown
314,bbox_crop_color_map,skipped,not_run,0,0,5595,,,,no bbox crop fits train,,low: train-only fit,unknown
314,color_map,skipped,not_run,0,0,5595,,,,no nontrivial consistent color map,,low: train-only fit,unknown
314,constant_output,skipped,not_run,0,0,5595,,,,train outputs differ,,low: train-only fit,unknown
314,fixed_crop_color_map,skipped,not_run,0,0,5595,,,,no crop/color map fits train example,,low: train-only fit,unknown
314,fixed_sparse_edit,skipped,not_run,0,0,5595,,,,edit conflict,,low: train-only fit,unknown
314,global_transform_color_map,skipped,not_run,0,0,5595,,,,no transform+color map fits train,,low: train-only fit,unknown
319,bbox_crop_color_map,skipped,not_run,0,0,16583,,,,no bbox crop fits train,,low: train-only fit,unknown
319,color_map,skipped,not_run,0,0,16583,,,,no nontrivial consistent color map,,low: train-only fit,unknown
319,constant_output,skipped,not_run,0,0,16583,,,,train outputs differ,,low: train-only fit,unknown
319,fixed_crop_color_map,skipped,not_run,0,0,16583,,,,no common crop/color map,,low: train-only fit,unknown
319,fixed_sparse_edit,skipped,not_run,0,0,16583,,,,shape mismatch,,low: train-only fit,unknown
319,global_transform_color_map,skipped,not_run,0,0,16583,,,,no transform+color map fits train,,low: train-only fit,unknown
324,bbox_crop_color_map,skipped,not_run,0,0,28891,,,,no bbox crop fits train,,low: train-only fit,unknown
324,color_map,skipped,not_run,0,0,28891,,,,no nontrivial consistent color map,,low: train-only fit,unknown
324,constant_output,skipped,not_run,0,0,28891,,,,train outputs differ,,low: train-only fit,unknown
324,fixed_crop_color_map,skipped,not_run,0,0,28891,,,,no crop/color map fits train example,,low: train-only fit,unknown
324,fixed_sparse_edit,skipped,not_run,0,0,28891,,,,edit conflict,,low: train-only fit,unknown
324,global_transform_color_map,skipped,not_run,0,0,28891,,,,no transform+color map fits train,,low: train-only fit,unknown
325,bbox_crop_color_map,skipped,not_run,0,0,17795,,,,no bbox crop fits train,,low: train-only fit,unknown
325,color_map,skipped,not_run,0,0,17795,,,,no nontrivial consistent color map,,low: train-only fit,unknown
325,constant_output,skipped,not_run,0,0,17795,,,,train outputs differ,,low: train-only fit,unknown
325,fixed_crop_color_map,skipped,not_run,0,0,17795,,,,no crop/color map fits train example,,low: train-only fit,unknown
325,fixed_sparse_edit,skipped,not_run,0,0,17795,,,,shape mismatch,,low: train-only fit,unknown
325,global_transform_color_map,skipped,not_run,0,0,17795,,,,no transform+color map fits train,,low: train-only fit,unknown
330,bbox_crop_color_map,skipped,not_run,0,0,16635,,,,no bbox crop fits train,,low: train-only fit,unknown
330,color_map,skipped,not_run,0,0,16635,,,,no nontrivial consistent color map,,low: train-only fit,unknown
330,constant_output,skipped,not_run,0,0,16635,,,,train outputs differ,,low: train-only fit,unknown
330,fixed_crop_color_map,skipped,not_run,0,0,16635,,,,no crop/color map fits train example,,low: train-only fit,unknown
330,fixed_sparse_edit,skipped,not_run,0,0,16635,,,,edit conflict,,low: train-only fit,unknown
330,global_transform_color_map,skipped,not_run,0,0,16635,,,,no transform+color map fits train,,low: train-only fit,unknown
332,bbox_crop_color_map,skipped,not_run,0,0,5899,,,,no bbox crop fits train,,low: train-only fit,unknown
332,color_map,skipped,not_run,0,0,5899,,,,no nontrivial consistent color map,,low: train-only fit,unknown
332,constant_output,skipped,not_run,0,0,5899,,,,train outputs differ,,low: train-only fit,unknown
332,fixed_crop_color_map,skipped,not_run,0,0,5899,,,,no crop/color map fits train example,,low: train-only fit,unknown
332,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,5899,3060,0.000000,0.000000,fixed_cells=21; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
332,global_transform_color_map,skipped,not_run,0,0,5899,,,,no transform+color map fits train,,low: train-only fit,unknown
333,bbox_crop_color_map,skipped,not_run,0,0,5787,,,,no bbox crop fits train,,low: train-only fit,unknown
333,color_map,skipped,not_run,0,0,5787,,,,no nontrivial consistent color map,,low: train-only fit,unknown
333,constant_output,skipped,not_run,0,0,5787,,,,train outputs differ,,low: train-only fit,unknown
333,fixed_crop_color_map,skipped,not_run,0,0,5787,,,,no crop/color map fits train example,,low: train-only fit,unknown
333,fixed_sparse_edit,skipped,not_run,0,0,5787,,,,edit conflict,,low: train-only fit,unknown
333,global_transform_color_map,skipped,not_run,0,0,5787,,,,no transform+color map fits train,,low: train-only fit,unknown
335,bbox_crop_color_map,skipped,not_run,0,0,9307,,,,no bbox crop fits train,,low: train-only fit,unknown
335,color_map,skipped,not_run,0,0,9307,,,,no nontrivial consistent color map,,low: train-only fit,unknown
335,constant_output,skipped,not_run,0,0,9307,,,,train outputs differ,,low: train-only fit,unknown
335,fixed_crop_color_map,skipped,not_run,0,0,9307,,,,no crop/color map fits train example,,low: train-only fit,unknown
335,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,9307,3900,0.000000,0.000000,fixed_cells=35; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
335,global_transform_color_map,skipped,not_run,0,0,9307,,,,no transform+color map fits train,,low: train-only fit,unknown
340,bbox_crop_color_map,skipped,not_run,0,0,10939,,,,no bbox crop fits train,,low: train-only fit,unknown
340,color_map,skipped,not_run,0,0,10939,,,,no nontrivial consistent color map,,low: train-only fit,unknown
340,constant_output,skipped,not_run,0,0,10939,,,,train outputs differ,,low: train-only fit,unknown
340,fixed_crop_color_map,skipped,not_run,0,0,10939,,,,no crop/color map fits train example,,low: train-only fit,unknown
340,fixed_sparse_edit,skipped,not_run,0,0,10939,,,,edit conflict,,low: train-only fit,unknown
340,global_transform_color_map,skipped,not_run,0,0,10939,,,,no transform+color map fits train,,low: train-only fit,unknown
341,bbox_crop_color_map,skipped,not_run,0,0,9787,,,,no bbox crop fits train,,low: train-only fit,unknown
341,color_map,skipped,not_run,0,0,9787,,,,no nontrivial consistent color map,,low: train-only fit,unknown
341,constant_output,skipped,not_run,0,0,9787,,,,train outputs differ,,low: train-only fit,unknown
341,fixed_crop_color_map,skipped,not_run,0,0,9787,,,,no crop/color map fits train example,,low: train-only fit,unknown
341,fixed_sparse_edit,fit,fail:0_pass_1_fail,0,1,9787,3360,0.000000,0.000000,fixed_cells=26; validation=train0: mismatch,small coordinate ScatterND or constant mask Where after cost gate,"low: train-only fit, validation uses test/arc-gen sample",medium
341,global_transform_color_map,skipped,not_run,0,0,9787,,,,no transform+color map fits train,,low: train-only fit,unknown
342,bbox_crop_color_map,skipped,not_run,0,0,5627,,,,no bbox crop fits train,,low: train-only fit,unknown
342,color_map,skipped,not_run,0,0,5627,,,,no nontrivial consistent color map,,low: train-only fit,unknown
342,constant_output,skipped,not_run,0,0,5627,,,,train outputs differ,,low: train-only fit,unknown
342,fixed_crop_color_map,skipped,not_run,0,0,5627,,,,no crop/color map fits train example,,low: train-only fit,unknown
342,fixed_sparse_edit,skipped,not_run,0,0,5627,,,,edit conflict,,low: train-only fit,unknown
342,global_transform_color_map,skipped,not_run,0,0,5627,,,,no transform+color map fits train,,low: train-only fit,unknown
343,bbox_crop_color_map,skipped,not_run,0,0,11099,,,,no bbox crop fits train,,low: train-only fit,unknown
343,color_map,skipped,not_run,0,0,11099,,,,no nontrivial consistent color map,,low: train-only fit,unknown
343,constant_output,skipped,not_run,0,0,11099,,,,train outputs differ,,low: train-only fit,unknown
343,fixed_crop_color_map,skipped,not_run,0,0,11099,,,,no crop/color map fits train example,,low: train-only fit,unknown
343,fixed_sparse_edit,skipped,not_run,0,0,11099,,,,edit conflict,,low: train-only fit,unknown
343,global_transform_color_map,skipped,not_run,0,0,11099,,,,no transform+color map fits train,,low: train-only fit,unknown
351,bbox_crop_color_map,skipped,not_run,0,0,15683,,,,no bbox crop fits train,,low: train-only fit,unknown
351,color_map,skipped,not_run,0,0,15683,,,,no nontrivial consistent color map,,low: train-only fit,unknown
351,constant_output,skipped,not_run,0,0,15683,,,,train outputs differ,,low: train-only fit,unknown
351,fixed_crop_color_map,skipped,not_run,0,0,15683,,,,no crop/color map fits train example,,low: train-only fit,unknown
351,fixed_sparse_edit,skipped,not_run,0,0,15683,,,,shape mismatch,,low: train-only fit,unknown
351,global_transform_color_map,skipped,not_run,0,0,15683,,,,no transform+color map fits train,,low: train-only fit,unknown
353,bbox_crop_color_map,skipped,not_run,0,0,5014,,,,no bbox crop fits train,,low: train-only fit,unknown
353,color_map,skipped,not_run,0,0,5014,,,,no nontrivial consistent color map,,low: train-only fit,unknown
353,constant_output,skipped,not_run,0,0,5014,,,,train outputs differ,,low: train-only fit,unknown
353,fixed_crop_color_map,skipped,not_run,0,0,5014,,,,no crop/color map fits train example,,low: train-only fit,unknown
353,fixed_sparse_edit,skipped,not_run,0,0,5014,,,,edit conflict,,low: train-only fit,unknown
