task_id,route,baseline_cost,node_index,node_name,op_type,input_count,output_count,profile_hits,is_target_op
365,crop_or_resize,58814,203,safe_name_217,Greater,2,1,1,False
365,crop_or_resize,58814,204,safe_name_218,Cast,1,1,0,False
365,crop_or_resize,58814,205,safe_name_219,ArgMax,1,1,1,False
365,crop_or_resize,58814,206,safe_name_220,Pad,3,1,1,False
365,crop_or_resize,58814,207,safe_name_221,Add,2,1,1,False
365,crop_or_resize,58814,208,safe_name_222,Gather,2,1,1,True
365,crop_or_resize,58814,209,safe_name_223,Less,2,1,1,False
365,crop_or_resize,58814,210,safe_name_224,Cast,1,1,1,False
365,crop_or_resize,58814,211,safe_name_225,CumSum,2,1,1,False
365,crop_or_resize,58814,212,safe_name_226,Cast,1,1,0,False
365,crop_or_resize,58814,213,safe_name_227,Less,2,1,1,False
365,crop_or_resize,58814,214,safe_name_228,Cast,1,1,0,False
365,crop_or_resize,58814,215,safe_name_229,ReduceSum,1,1,1,False
365,crop_or_resize,58814,216,safe_name_230,Cast,1,1,1,False
365,crop_or_resize,58814,217,safe_name_231,Add,2,1,1,False
365,crop_or_resize,58814,218,safe_name_232,Add,2,1,1,False
365,crop_or_resize,58814,219,safe_name_233,Less,2,1,1,False
365,crop_or_resize,58814,220,safe_name_234,Less,2,1,1,False
365,crop_or_resize,58814,221,safe_name_235,Unsqueeze,1,1,1,False
365,crop_or_resize,58814,222,safe_name_236,Cast,1,1,0,False
365,crop_or_resize,58814,223,safe_name_237,Unsqueeze,1,1,1,False
365,crop_or_resize,58814,224,safe_name_238,Cast,1,1,0,False
365,crop_or_resize,58814,225,safe_name_239,Mul,2,1,1,False
365,crop_or_resize,58814,226,safe_name_240,Greater,2,1,1,False
365,crop_or_resize,58814,227,safe_name_241,Where,3,1,1,True
365,crop_or_resize,58814,228,safe_name_242,Gather,2,1,1,True
365,crop_or_resize,58814,229,safe_name_243,Greater,2,1,1,False
365,crop_or_resize,58814,230,safe_name_244,Where,3,1,1,True
365,crop_or_resize,58814,231,safe_name_245,Gather,2,1,1,True
365,crop_or_resize,58814,232,safe_name_246,Cast,1,1,0,False
365,crop_or_resize,58814,233,output,Mul,2,1,1,False
222,crop_or_resize,58035,0,safe_name_11,Slice,5,1,1,True
222,crop_or_resize,58035,1,safe_name_12,Cast,1,1,0,False
222,crop_or_resize,58035,2,safe_name_13,Conv,2,1,1,True
222,crop_or_resize,58035,3,safe_name_14,Greater,2,1,1,False
222,crop_or_resize,58035,4,safe_name_15,Cast,1,1,0,False
222,crop_or_resize,58035,5,safe_name_16,ReduceSum,1,1,1,False
222,crop_or_resize,58035,6,safe_name_17,Mul,2,1,1,False
222,crop_or_resize,58035,7,safe_name_18,ReduceMax,1,1,1,False
222,crop_or_resize,58035,8,safe_name_19,Sum,2,1,1,False
222,crop_or_resize,58035,9,safe_name_20,Greater,2,1,1,False
222,crop_or_resize,58035,10,safe_name_21,Cast,1,1,0,False
222,crop_or_resize,58035,11,safe_name_22,Mul,2,1,1,False
222,crop_or_resize,58035,12,safe_name_23,Conv,2,1,1,True
222,crop_or_resize,58035,13,safe_name_24,Greater,2,1,1,False
222,crop_or_resize,58035,14,safe_name_25,Where,3,1,1,True
222,crop_or_resize,58035,15,safe_name_26,ReduceSum,1,1,1,False
222,crop_or_resize,58035,16,safe_name_27,ReduceSum,1,1,1,False
222,crop_or_resize,58035,17,safe_name_28,Sub,2,1,1,False
222,crop_or_resize,58035,18,safe_name_29,Mul,2,1,1,False
222,crop_or_resize,58035,19,safe_name_30,Sum,2,1,1,False
222,crop_or_resize,58035,20,output,Pad,3,1,1,False
221,crop_or_resize,55869,0,safe_name_26,Slice,5,1,1,True
221,crop_or_resize,55869,1,safe_name_27,Cast,1,1,0,False
221,crop_or_resize,55869,2,safe_name_28,Slice,5,1,1,True
221,crop_or_resize,55869,3,safe_name_29,Cast,1,1,0,False
221,crop_or_resize,55869,4,safe_name_30,ReduceSum,1,1,1,False
221,crop_or_resize,55869,5,safe_name_31,Cast,1,1,1,False
221,crop_or_resize,55869,6,safe_name_32,Equal,2,1,1,False
221,crop_or_resize,55869,7,safe_name_33,Where,3,1,1,True
221,crop_or_resize,55869,8,safe_name_34,Equal,2,1,1,False
221,crop_or_resize,55869,9,safe_name_35,Where,3,1,1,True
221,crop_or_resize,55869,10,safe_name_36,Equal,2,1,1,False
221,crop_or_resize,55869,11,safe_name_37,Where,3,1,1,True
221,crop_or_resize,55869,12,safe_name_38,Equal,2,1,1,False
221,crop_or_resize,55869,13,safe_name_39,Where,3,1,1,True
221,crop_or_resize,55869,14,safe_name_40,Equal,2,1,1,False
221,crop_or_resize,55869,15,safe_name_41,Where,3,1,1,True
221,crop_or_resize,55869,16,safe_name_42,Sum,5,1,1,False
221,crop_or_resize,55869,17,safe_name_43,ConvTranspose,2,1,1,False
221,crop_or_resize,55869,18,safe_name_44,Where,3,1,1,True
221,crop_or_resize,55869,19,safe_name_45,Where,3,1,1,True
221,crop_or_resize,55869,20,safe_name_46,Where,3,1,1,True
221,crop_or_resize,55869,21,safe_name_47,Where,3,1,1,True
221,crop_or_resize,55869,22,safe_name_48,Where,3,1,1,True
221,crop_or_resize,55869,23,safe_name_49,Sum,5,1,1,False
221,crop_or_resize,55869,24,safe_name_50,Slice,5,1,1,True
221,crop_or_resize,55869,25,safe_name_51,ReduceSum,1,1,1,False
221,crop_or_resize,55869,26,safe_name_52,Sub,2,1,1,False
221,crop_or_resize,55869,27,output,Concat,2,1,1,False
97,sparse_edit_or_object_completion,55812,0,safe_name_1,ReduceSum,1,1,1,False
97,sparse_edit_or_object_completion,55812,1,safe_name_2,Cast,1,1,0,False
97,sparse_edit_or_object_completion,55812,2,safe_name_3,Slice,1,1,1,True
97,sparse_edit_or_object_completion,55812,3,safe_name_4,Cast,1,1,0,False
97,sparse_edit_or_object_completion,55812,4,safe_name_5,Sub,2,1,1,False
97,sparse_edit_or_object_completion,55812,5,safe_name_6,Conv,2,1,1,True
97,sparse_edit_or_object_completion,55812,6,safe_name_7,Constant,0,1,0,False
97,sparse_edit_or_object_completion,55812,7,safe_name_8,Greater,2,1,1,False
97,sparse_edit_or_object_completion,55812,8,safe_name_9,Greater,2,1,1,False
97,sparse_edit_or_object_completion,55812,9,safe_name_10,Cast,1,1,1,False
97,sparse_edit_or_object_completion,55812,10,safe_name_11,Sub,2,1,1,False
97,sparse_edit_or_object_completion,55812,11,safe_name_12,Concat,10,1,1,False
97,sparse_edit_or_object_completion,55812,12,safe_name_13,Cast,1,1,0,False
97,sparse_edit_or_object_completion,55812,13,output,Where,3,1,1,True
33,sparse_edit_or_object_completion,55161,0,safe_name_6,Cast,1,1,0,False
33,sparse_edit_or_object_completion,55161,1,safe_name_7,Mul,2,1,1,False
33,sparse_edit_or_object_completion,55161,2,safe_name_8,ReduceSum,1,1,1,False
33,sparse_edit_or_object_completion,55161,3,safe_name_9,Gather,2,1,1,True
33,sparse_edit_or_object_completion,55161,4,safe_name_10,Gather,2,1,1,True
33,sparse_edit_or_object_completion,55161,5,safe_name_11,Pad,1,1,1,False
33,sparse_edit_or_object_completion,55161,6,safe_name_12,Gather,2,1,1,True
33,sparse_edit_or_object_completion,55161,7,safe_name_13,Gather,2,1,1,True
33,sparse_edit_or_object_completion,55161,8,safe_name_14,Sub,2,1,1,False
33,sparse_edit_or_object_completion,55161,9,safe_name_15,Mul,2,1,1,False
33,sparse_edit_or_object_completion,55161,10,safe_name_16,Gather,2,1,1,True
33,sparse_edit_or_object_completion,55161,11,safe_name_17,ReduceMax,1,1,1,False
33,sparse_edit_or_object_completion,55161,12,safe_name_18,Greater,2,1,1,False
33,sparse_edit_or_object_completion,55161,13,safe_name_19,Cast,1,1,1,False
33,sparse_edit_or_object_completion,55161,14,safe_name_20,Cast,1,1,1,False
33,sparse_edit_or_object_completion,55161,15,output,Where,3,1,1,True
4,sparse_edit_or_object_completion,55020,0,safe_name_4,Cast,1,1,0,False
4,sparse_edit_or_object_completion,55020,1,safe_name_5,Conv,3,1,1,True
4,sparse_edit_or_object_completion,55020,2,safe_name_6,Relu,1,1,1,False
4,sparse_edit_or_object_completion,55020,3,output,Conv,3,1,1,True
363,sparse_edit_or_object_completion,54241,0,safe_name_18,Slice,5,1,1,True
363,sparse_edit_or_object_completion,54241,1,safe_name_19,Slice,5,1,1,True
363,sparse_edit_or_object_completion,54241,2,safe_name_20,Slice,5,1,1,True
363,sparse_edit_or_object_completion,54241,3,safe_name_21,Concat,2,1,1,False
363,sparse_edit_or_object_completion,54241,4,safe_name_22,Flatten,1,1,1,False
363,sparse_edit_or_object_completion,54241,5,safe_name_23,MatMul,2,1,1,True
363,sparse_edit_or_object_completion,54241,6,safe_name_24,Unsqueeze,1,1,1,False
363,sparse_edit_or_object_completion,54241,7,safe_name_25,Sub,2,1,1,False
363,sparse_edit_or_object_completion,54241,8,safe_name_26,Mul,2,1,1,False
363,sparse_edit_or_object_completion,54241,9,safe_name_27,ReduceSum,1,1,1,False
363,sparse_edit_or_object_completion,54241,10,safe_name_28,Less,2,1,1,False
363,sparse_edit_or_object_completion,54241,11,safe_name_29,Cast,1,1,1,False
363,sparse_edit_or_object_completion,54241,12,safe_name_30,MatMul,2,1,1,True
363,sparse_edit_or_object_completion,54241,13,safe_name_31,Reshape,2,1,1,False
363,sparse_edit_or_object_completion,54241,14,safe_name_32,Div,2,1,1,False
363,sparse_edit_or_object_completion,54241,15,safe_name_33,Floor,1,1,1,False
363,sparse_edit_or_object_completion,54241,16,safe_name_34,Div,2,1,1,False
363,sparse_edit_or_object_completion,54241,17,safe_name_35,Floor,1,1,1,False
363,sparse_edit_or_object_completion,54241,18,safe_name_36,Mul,2,1,1,False
363,sparse_edit_or_object_completion,54241,19,safe_name_37,Sub,2,1,1,False
363,sparse_edit_or_object_completion,54241,20,safe_name_38,Concat,2,1,1,False
363,sparse_edit_or_object_completion,54241,21,safe_name_39,Concat,2,1,1,False
363,sparse_edit_or_object_completion,54241,22,safe_name_40,Sub,2,1,1,False
363,sparse_edit_or_object_completion,54241,23,safe_name_41,Mul,2,1,1,False
363,sparse_edit_or_object_completion,54241,24,safe_name_42,Add,2,1,1,False
363,sparse_edit_or_object_completion,54241,25,output,Concat,10,1,1,False
193,sparse_edit_or_object_completion,53661,0,safe_name_12,Slice,5,1,1,True
193,sparse_edit_or_object_completion,53661,1,safe_name_13,Cast,1,1,0,False
193,sparse_edit_or_object_completion,53661,2,safe_name_14,Conv,2,1,1,True
193,sparse_edit_or_object_completion,53661,3,safe_name_15,Conv,2,1,1,True
193,sparse_edit_or_object_completion,53661,4,safe_name_16,Greater,2,1,1,False
193,sparse_edit_or_object_completion,53661,5,safe_name_17,Cast,1,1,0,False
193,sparse_edit_or_object_completion,53661,6,safe_name_18,Conv,2,1,1,True
193,sparse_edit_or_object_completion,53661,7,safe_name_19,Greater,2,1,1,False
193,sparse_edit_or_object_completion,53661,8,safe_name_20,Conv,2,1,1,True
193,sparse_edit_or_object_completion,53661,9,safe_name_21,Where,3,1,1,True
193,sparse_edit_or_object_completion,53661,10,safe_name_22,Mul,2,1,1,False
193,sparse_edit_or_object_completion,53661,11,safe_name_23,Where,3,1,1,True
193,sparse_edit_or_object_completion,53661,12,safe_name_24,Sum,2,1,1,False
193,sparse_edit_or_object_completion,53661,13,output,Pad,3,1,1,False
174,crop_or_resize,52019,0,safe_name_24,Slice,4,1,1,True
174,crop_or_resize,52019,1,safe_name_25,Gather,2,1,1,True
174,crop_or_resize,52019,2,safe_name_26,Split,1,9,1,False
174,crop_or_resize,52019,3,safe_name_35,ReduceMax,1,1,1,False
174,crop_or_resize,52019,4,safe_name_36,Greater,2,1,1,False
174,crop_or_resize,52019,5,safe_name_37,Reshape,2,1,1,False
174,crop_or_resize,52019,6,safe_name_38,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,7,safe_name_39,Cast,1,1,1,False
174,crop_or_resize,52019,8,safe_name_40,ArgMax,1,1,1,False
174,crop_or_resize,52019,9,safe_name_41,Squeeze,1,1,1,False
174,crop_or_resize,52019,10,safe_name_42,Add,2,1,1,False
174,crop_or_resize,52019,11,safe_name_43,Gather,2,1,1,True
174,crop_or_resize,52019,12,safe_name_44,ArgMax,1,1,1,False
174,crop_or_resize,52019,13,safe_name_45,Sub,2,1,1,False
174,crop_or_resize,52019,14,safe_name_46,Sub,2,1,1,False
174,crop_or_resize,52019,15,safe_name_47,Squeeze,1,1,1,False
174,crop_or_resize,52019,16,safe_name_48,Less,2,1,1,False
174,crop_or_resize,52019,17,safe_name_49,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,18,safe_name_50,Cast,1,1,1,False
174,crop_or_resize,52019,19,safe_name_51,ReduceMax,1,1,1,False
174,crop_or_resize,52019,20,safe_name_52,Greater,2,1,1,False
174,crop_or_resize,52019,21,safe_name_53,Reshape,2,1,1,False
174,crop_or_resize,52019,22,safe_name_54,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,23,safe_name_55,Cast,1,1,1,False
174,crop_or_resize,52019,24,safe_name_56,ArgMax,1,1,1,False
174,crop_or_resize,52019,25,safe_name_57,Squeeze,1,1,1,False
174,crop_or_resize,52019,26,safe_name_58,Add,2,1,1,False
174,crop_or_resize,52019,27,safe_name_59,Gather,2,1,1,True
174,crop_or_resize,52019,28,safe_name_60,ArgMax,1,1,1,False
174,crop_or_resize,52019,29,safe_name_61,Sub,2,1,1,False
174,crop_or_resize,52019,30,safe_name_62,Sub,2,1,1,False
174,crop_or_resize,52019,31,safe_name_63,Squeeze,1,1,1,False
174,crop_or_resize,52019,32,safe_name_64,Less,2,1,1,False
174,crop_or_resize,52019,33,safe_name_65,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,34,safe_name_66,Cast,1,1,1,False
174,crop_or_resize,52019,35,safe_name_67,Mul,2,1,1,False
174,crop_or_resize,52019,36,safe_name_68,Greater,2,1,1,False
174,crop_or_resize,52019,37,safe_name_69,Where,3,1,1,True
174,crop_or_resize,52019,38,safe_name_70,Gather,2,1,1,True
174,crop_or_resize,52019,39,safe_name_71,Greater,2,1,1,False
174,crop_or_resize,52019,40,safe_name_72,Where,3,1,1,True
174,crop_or_resize,52019,41,safe_name_73,Gather,2,1,1,True
174,crop_or_resize,52019,42,safe_name_74,Mul,2,1,1,False
174,crop_or_resize,52019,43,safe_name_75,Gather,2,1,1,True
174,crop_or_resize,52019,44,safe_name_76,Less,2,1,1,False
174,crop_or_resize,52019,45,safe_name_77,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,46,safe_name_78,Equal,2,1,1,False
174,crop_or_resize,52019,47,safe_name_79,Equal,2,1,1,False
174,crop_or_resize,52019,48,safe_name_80,Gather,2,1,1,True
174,crop_or_resize,52019,49,safe_name_81,Gather,2,1,1,True
174,crop_or_resize,52019,50,safe_name_82,Sub,2,1,1,False
174,crop_or_resize,52019,51,safe_name_83,Mul,2,1,1,False
174,crop_or_resize,52019,52,safe_name_84,Where,3,1,1,True
174,crop_or_resize,52019,53,safe_name_85,ReduceSum,1,1,1,False
174,crop_or_resize,52019,54,safe_name_86,Less,2,1,1,False
174,crop_or_resize,52019,55,safe_name_87,And,2,1,1,False
174,crop_or_resize,52019,56,safe_name_88,Equal,2,1,1,False
174,crop_or_resize,52019,57,safe_name_89,Gather,2,1,1,True
174,crop_or_resize,52019,58,safe_name_90,Sub,2,1,1,False
174,crop_or_resize,52019,59,safe_name_91,Mul,2,1,1,False
174,crop_or_resize,52019,60,safe_name_92,Where,3,1,1,True
174,crop_or_resize,52019,61,safe_name_93,ReduceSum,1,1,1,False
174,crop_or_resize,52019,62,safe_name_94,Less,2,1,1,False
174,crop_or_resize,52019,63,safe_name_95,And,2,1,1,False
174,crop_or_resize,52019,64,safe_name_96,Equal,2,1,1,False
174,crop_or_resize,52019,65,safe_name_97,Gather,2,1,1,True
174,crop_or_resize,52019,66,safe_name_98,Gather,2,1,1,True
174,crop_or_resize,52019,67,safe_name_99,Sub,2,1,1,False
174,crop_or_resize,52019,68,safe_name_100,Mul,2,1,1,False
174,crop_or_resize,52019,69,safe_name_101,Where,3,1,1,True
174,crop_or_resize,52019,70,safe_name_102,ReduceSum,1,1,1,False
174,crop_or_resize,52019,71,safe_name_103,Less,2,1,1,False
174,crop_or_resize,52019,72,safe_name_104,And,2,1,1,False
174,crop_or_resize,52019,73,safe_name_105,Equal,2,1,1,False
174,crop_or_resize,52019,74,safe_name_106,Gather,2,1,1,True
174,crop_or_resize,52019,75,safe_name_107,Sub,2,1,1,False
174,crop_or_resize,52019,76,safe_name_108,Mul,2,1,1,False
174,crop_or_resize,52019,77,safe_name_109,Where,3,1,1,True
174,crop_or_resize,52019,78,safe_name_110,ReduceSum,1,1,1,False
174,crop_or_resize,52019,79,safe_name_111,Less,2,1,1,False
174,crop_or_resize,52019,80,safe_name_112,And,2,1,1,False
174,crop_or_resize,52019,81,safe_name_113,Or,2,1,1,False
174,crop_or_resize,52019,82,safe_name_114,Or,2,1,1,False
174,crop_or_resize,52019,83,safe_name_115,Or,2,1,1,False
174,crop_or_resize,52019,84,safe_name_116,Or,2,1,1,False
174,crop_or_resize,52019,85,safe_name_117,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,86,safe_name_118,Cast,1,1,1,False
174,crop_or_resize,52019,87,safe_name_119,ReduceMax,1,1,1,False
174,crop_or_resize,52019,88,safe_name_120,Greater,2,1,1,False
174,crop_or_resize,52019,89,safe_name_121,Reshape,2,1,1,False
174,crop_or_resize,52019,90,safe_name_122,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,91,safe_name_123,Cast,1,1,1,False
174,crop_or_resize,52019,92,safe_name_124,ArgMax,1,1,1,False
174,crop_or_resize,52019,93,safe_name_125,Squeeze,1,1,1,False
174,crop_or_resize,52019,94,safe_name_126,Add,2,1,1,False
174,crop_or_resize,52019,95,safe_name_127,Gather,2,1,1,True
174,crop_or_resize,52019,96,safe_name_128,ArgMax,1,1,1,False
174,crop_or_resize,52019,97,safe_name_129,Sub,2,1,1,False
174,crop_or_resize,52019,98,safe_name_130,Sub,2,1,1,False
174,crop_or_resize,52019,99,safe_name_131,Squeeze,1,1,1,False
174,crop_or_resize,52019,100,safe_name_132,Less,2,1,1,False
174,crop_or_resize,52019,101,safe_name_133,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,102,safe_name_134,Cast,1,1,1,False
174,crop_or_resize,52019,103,safe_name_135,ReduceMax,1,1,1,False
174,crop_or_resize,52019,104,safe_name_136,Greater,2,1,1,False
174,crop_or_resize,52019,105,safe_name_137,Reshape,2,1,1,False
174,crop_or_resize,52019,106,safe_name_138,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,107,safe_name_139,Cast,1,1,1,False
174,crop_or_resize,52019,108,safe_name_140,ArgMax,1,1,1,False
174,crop_or_resize,52019,109,safe_name_141,Squeeze,1,1,1,False
174,crop_or_resize,52019,110,safe_name_142,Add,2,1,1,False
174,crop_or_resize,52019,111,safe_name_143,Gather,2,1,1,True
174,crop_or_resize,52019,112,safe_name_144,ArgMax,1,1,1,False
174,crop_or_resize,52019,113,safe_name_145,Sub,2,1,1,False
174,crop_or_resize,52019,114,safe_name_146,Sub,2,1,1,False
174,crop_or_resize,52019,115,safe_name_147,Squeeze,1,1,1,False
174,crop_or_resize,52019,116,safe_name_148,Less,2,1,1,False
174,crop_or_resize,52019,117,safe_name_149,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,118,safe_name_150,Cast,1,1,1,False
174,crop_or_resize,52019,119,safe_name_151,Mul,2,1,1,False
174,crop_or_resize,52019,120,safe_name_152,Greater,2,1,1,False
174,crop_or_resize,52019,121,safe_name_153,Where,3,1,1,True
174,crop_or_resize,52019,122,safe_name_154,Gather,2,1,1,True
174,crop_or_resize,52019,123,safe_name_155,Greater,2,1,1,False
174,crop_or_resize,52019,124,safe_name_156,Where,3,1,1,True
174,crop_or_resize,52019,125,safe_name_157,Gather,2,1,1,True
174,crop_or_resize,52019,126,safe_name_158,Mul,2,1,1,False
174,crop_or_resize,52019,127,safe_name_159,Gather,2,1,1,True
174,crop_or_resize,52019,128,safe_name_160,Less,2,1,1,False
174,crop_or_resize,52019,129,safe_name_161,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,130,safe_name_162,Equal,2,1,1,False
174,crop_or_resize,52019,131,safe_name_163,Equal,2,1,1,False
174,crop_or_resize,52019,132,safe_name_164,Gather,2,1,1,True
174,crop_or_resize,52019,133,safe_name_165,Gather,2,1,1,True
174,crop_or_resize,52019,134,safe_name_166,Sub,2,1,1,False
174,crop_or_resize,52019,135,safe_name_167,Mul,2,1,1,False
174,crop_or_resize,52019,136,safe_name_168,Where,3,1,1,True
174,crop_or_resize,52019,137,safe_name_169,ReduceSum,1,1,1,False
174,crop_or_resize,52019,138,safe_name_170,Less,2,1,1,False
174,crop_or_resize,52019,139,safe_name_171,And,2,1,1,False
174,crop_or_resize,52019,140,safe_name_172,Equal,2,1,1,False
174,crop_or_resize,52019,141,safe_name_173,Gather,2,1,1,True
174,crop_or_resize,52019,142,safe_name_174,Sub,2,1,1,False
174,crop_or_resize,52019,143,safe_name_175,Mul,2,1,1,False
174,crop_or_resize,52019,144,safe_name_176,Where,3,1,1,True
174,crop_or_resize,52019,145,safe_name_177,ReduceSum,1,1,1,False
174,crop_or_resize,52019,146,safe_name_178,Less,2,1,1,False
174,crop_or_resize,52019,147,safe_name_179,And,2,1,1,False
174,crop_or_resize,52019,148,safe_name_180,Equal,2,1,1,False
174,crop_or_resize,52019,149,safe_name_181,Gather,2,1,1,True
174,crop_or_resize,52019,150,safe_name_182,Gather,2,1,1,True
174,crop_or_resize,52019,151,safe_name_183,Sub,2,1,1,False
174,crop_or_resize,52019,152,safe_name_184,Mul,2,1,1,False
174,crop_or_resize,52019,153,safe_name_185,Where,3,1,1,True
174,crop_or_resize,52019,154,safe_name_186,ReduceSum,1,1,1,False
174,crop_or_resize,52019,155,safe_name_187,Less,2,1,1,False
174,crop_or_resize,52019,156,safe_name_188,And,2,1,1,False
174,crop_or_resize,52019,157,safe_name_189,Equal,2,1,1,False
174,crop_or_resize,52019,158,safe_name_190,Gather,2,1,1,True
174,crop_or_resize,52019,159,safe_name_191,Sub,2,1,1,False
174,crop_or_resize,52019,160,safe_name_192,Mul,2,1,1,False
174,crop_or_resize,52019,161,safe_name_193,Where,3,1,1,True
174,crop_or_resize,52019,162,safe_name_194,ReduceSum,1,1,1,False
174,crop_or_resize,52019,163,safe_name_195,Less,2,1,1,False
174,crop_or_resize,52019,164,safe_name_196,And,2,1,1,False
174,crop_or_resize,52019,165,safe_name_197,Or,2,1,1,False
174,crop_or_resize,52019,166,safe_name_198,Or,2,1,1,False
174,crop_or_resize,52019,167,safe_name_199,Or,2,1,1,False
174,crop_or_resize,52019,168,safe_name_200,Or,2,1,1,False
174,crop_or_resize,52019,169,safe_name_201,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,170,safe_name_202,Cast,1,1,1,False
174,crop_or_resize,52019,171,safe_name_203,ReduceMax,1,1,1,False
174,crop_or_resize,52019,172,safe_name_204,Greater,2,1,1,False
174,crop_or_resize,52019,173,safe_name_205,Reshape,2,1,1,False
174,crop_or_resize,52019,174,safe_name_206,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,175,safe_name_207,Cast,1,1,1,False
174,crop_or_resize,52019,176,safe_name_208,ArgMax,1,1,1,False
174,crop_or_resize,52019,177,safe_name_209,Squeeze,1,1,1,False
174,crop_or_resize,52019,178,safe_name_210,Add,2,1,1,False
174,crop_or_resize,52019,179,safe_name_211,Gather,2,1,1,True
174,crop_or_resize,52019,180,safe_name_212,ArgMax,1,1,1,False
174,crop_or_resize,52019,181,safe_name_213,Sub,2,1,1,False
174,crop_or_resize,52019,182,safe_name_214,Sub,2,1,1,False
174,crop_or_resize,52019,183,safe_name_215,Squeeze,1,1,1,False
174,crop_or_resize,52019,184,safe_name_216,Less,2,1,1,False
174,crop_or_resize,52019,185,safe_name_217,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,186,safe_name_218,Cast,1,1,1,False
174,crop_or_resize,52019,187,safe_name_219,ReduceMax,1,1,1,False
174,crop_or_resize,52019,188,safe_name_220,Greater,2,1,1,False
174,crop_or_resize,52019,189,safe_name_221,Reshape,2,1,1,False
174,crop_or_resize,52019,190,safe_name_222,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,191,safe_name_223,Cast,1,1,1,False
174,crop_or_resize,52019,192,safe_name_224,ArgMax,1,1,1,False
174,crop_or_resize,52019,193,safe_name_225,Squeeze,1,1,1,False
174,crop_or_resize,52019,194,safe_name_226,Add,2,1,1,False
174,crop_or_resize,52019,195,safe_name_227,Gather,2,1,1,True
174,crop_or_resize,52019,196,safe_name_228,ArgMax,1,1,1,False
174,crop_or_resize,52019,197,safe_name_229,Sub,2,1,1,False
174,crop_or_resize,52019,198,safe_name_230,Sub,2,1,1,False
174,crop_or_resize,52019,199,safe_name_231,Squeeze,1,1,1,False
174,crop_or_resize,52019,200,safe_name_232,Less,2,1,1,False
174,crop_or_resize,52019,201,safe_name_233,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,202,safe_name_234,Cast,1,1,1,False
174,crop_or_resize,52019,203,safe_name_235,Mul,2,1,1,False
174,crop_or_resize,52019,204,safe_name_236,Greater,2,1,1,False
174,crop_or_resize,52019,205,safe_name_237,Where,3,1,1,True
174,crop_or_resize,52019,206,safe_name_238,Gather,2,1,1,True
174,crop_or_resize,52019,207,safe_name_239,Greater,2,1,1,False
174,crop_or_resize,52019,208,safe_name_240,Where,3,1,1,True
174,crop_or_resize,52019,209,safe_name_241,Gather,2,1,1,True
174,crop_or_resize,52019,210,safe_name_242,Mul,2,1,1,False
174,crop_or_resize,52019,211,safe_name_243,Gather,2,1,1,True
174,crop_or_resize,52019,212,safe_name_244,Less,2,1,1,False
174,crop_or_resize,52019,213,safe_name_245,Unsqueeze,1,1,1,False
174,crop_or_resize,52019,214,safe_name_246,Equal,2,1,1,False
174,crop_or_resize,52019,215,safe_name_247,Equal,2,1,1,False
174,crop_or_resize,52019,216,safe_name_248,Gather,2,1,1,True
174,crop_or_resize,52019,217,safe_name_249,Gather,2,1,1,True
174,crop_or_resize,52019,218,safe_name_250,Sub,2,1,1,False
174,crop_or_resize,52019,219,safe_name_251,Mul,2,1,1,False
174,crop_or_resize,52019,220,safe_name_252,Where,3,1,1,True
174,crop_or_resize,52019,221,safe_name_253,ReduceSum,1,1,1,False
174,crop_or_resize,52019,222,safe_name_254,Less,2,1,1,False
174,crop_or_resize,52019,223,safe_name_255,And,2,1,1,False
174,crop_or_resize,52019,224,safe_name_256,Equal,2,1,1,False
174,crop_or_resize,52019,225,safe_name_257,Gather,2,1,1,True
174,crop_or_resize,52019,226,safe_name_258,Sub,2,1,1,False
174,crop_or_resize,52019,227,safe_name_259,Mul,2,1,1,False
174,crop_or_resize,52019,228,safe_name_260,Where,3,1,1,True
174,crop_or_resize,52019,229,safe_name_261,ReduceSum,1,1,1,False
174,crop_or_resize,52019,230,safe_name_262,Less,2,1,1,False
174,crop_or_resize,52019,231,safe_name_263,And,2,1,1,False
174,crop_or_resize,52019,232,safe_name_264,Equal,2,1,1,False
174,crop_or_resize,52019,233,safe_name_265,Gather,2,1,1,True
174,crop_or_resize,52019,234,safe_name_266,Gather,2,1,1,True
174,crop_or_resize,52019,235,safe_name_267,Sub,2,1,1,False
174,crop_or_resize,52019,236,safe_name_268,Mul,2,1,1,False
174,crop_or_resize,52019,237,safe_name_269,Where,3,1,1,True
174,crop_or_resize,52019,238,safe_name_270,ReduceSum,1,1,1,False
174,crop_or_resize,52019,239,safe_name_271,Less,2,1,1,False
